rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre,sup_devices.num,lang.num,SizeCatg,PriceCatg
1722,18,3,4.0,1,37,8,1,0
2122,129,3,4.5,5,43,16,0,1
9097,2662,3,4.5,5,39,5,2,1
5513,665,3,4.5,5,39,1,2,1
559,15,3,4.5,1,37,11,0,2
184,17,3,4.5,1,40,54,0,1
726,52,3,4.5,5,43,1,0,1
45270,763,3,4.0,5,37,15,2,0
348,35,2,3.5,5,43,1,0,1
226,96,3,4.0,5,43,1,1,1
15030,319,3,4.5,5,37,13,1,1
155903,713,3,4.5,5,38,1,1,0
13436,39,3,4.5,1,37,15,1,0
303,40,3,5.0,1,38,26,0,1
78,30,3,5.0,5,24,1,1,1
123859,1174,3,4.5,5,38,13,1,0
108,9,3,4.5,5,43,1,0,1
9,0,3,0.0,5,40,1,0,0
5078,761,3,4.5,5,38,13,1,1
142,0,2,0.0,1,37,1,1,0
218024,1734,3,4.5,5,40,16,0,0
452,40,3,4.0,2,38,3,2,1
0,0,1,0.0,1,37,2,0,0
289,46,3,4.0,5,43,1,0,1
29090,23,3,4.0,5,37,11,1,0
386,28,3,4.0,1,37,12,1,1
41277,220,3,4.5,5,38,10,2,0
477,6,3,3.5,1,38,16,0,1
14682,0,2,0.0,1,37,1,0,0
294,6,2,3.0,1,38,30,0,1
0,0,1,0.0,1,37,1,0,1
77,5,2,2.0,1,24,2,0,0
195,79,2,3.5,5,43,2,0,1
1458,914,3,4.5,2,37,1,1,0
3525,970,3,4.5,5,40,13,2,1
22,0,3,0.0,1,37,31,0,0
7,0,3,0.0,1,37,2,0,0
9035,72,3,5.0,2,37,11,0,1
3311,380,3,4.5,5,40,1,0,1
26,6,2,3.5,5,40,2,0,1
1525,352,3,5.0,1,37,31,0,0
1436,155,3,4.5,5,43,1,0,1
1622,236,3,4.5,5,38,1,0,1
702,38,3,4.0,5,38,11,2,1
897,553,2,3.5,5,43,16,0,0
689,102,2,2.5,1,38,20,0,0
248,2,3,4.5,1,37,6,0,0
39217,1947,3,4.5,5,38,12,1,0
2054,2054,3,4.5,5,40,1,2,1
5684,33,3,5.0,1,37,5,0,0
5305,632,3,4.5,5,40,6,0,1
362,1,3,5.0,1,37,1,0,1
0,0,1,0.0,1,37,1,1,0
4861,19,3,4.5,1,37,1,1,0
1033,54,3,4.5,1,40,12,0,1
3376,336,3,4.5,5,43,1,2,1
1274,0,3,0.0,1,37,10,1,0
36809,2858,3,5.0,5,39,1,2,1
1702,127,3,4.0,1,38,9,0,1
107916,507,3,3.0,5,37,29,1,0
2971,1,3,5.0,1,38,24,1,1
15399,613,3,4.5,5,40,1,1,0
3610,724,3,4.5,1,38,1,0,1
1,1,3,4.0,1,38,1,0,0
41,0,3,0.0,1,37,1,1,0
9,0,3,0.0,2,40,1,1,1
273,55,2,3.5,1,39,20,1,1
4511,111,3,4.5,1,24,7,1,1
3431,93,3,4.0,1,37,7,0,1
488,5,2,4.0,5,38,1,0,0
150,21,2,3.5,1,38,2,0,1
238,12,3,4.5,5,38,1,1,1
530,526,3,4.0,1,43,28,0,1
259,8,3,5.0,1,38,2,0,1
299,18,3,5.0,5,40,12,0,1
23779,128,3,4.0,5,38,32,2,0
1761,13,3,5.0,1,37,15,1,1
0,0,1,0.0,1,37,2,1,0
409,46,3,3.5,5,37,2,0,1
241929,2013,3,4.5,5,38,4,1,0
0,0,1,0.0,1,37,19,0,0
1501,60,3,4.5,1,37,1,0,1
53285,623,3,4.5,5,40,1,1,0
0,0,1,0.0,2,40,2,0,0
6696,5031,3,4.0,1,40,10,0,1
9930,53,3,4.0,5,38,1,1,0
317,12,3,4.0,5,37,4,2,1
0,0,1,0.0,5,43,1,2,1
1476,666,3,4.5,1,38,9,0,1
668,0,2,0.0,1,37,1,0,0
5,1,3,3.0,1,40,2,0,1
0,0,1,0.0,2,38,2,0,0
0,0,1,0.0,1,24,2,2,2
64586,330,3,4.5,5,38,15,2,0
896,10,3,4.5,1,37,10,1,2
5222,199,3,4.5,2,37,1,0,0
58,0,2,0.0,1,37,4,0,0
10239,93,3,4.0,5,38,9,0,1
352,223,3,4.5,1,40,21,0,1
613,38,3,4.0,1,37,1,0,1
2641,22,2,4.0,1,37,1,1,0
81648,9,3,5.0,5,38,8,1,0
4137,2391,3,4.5,1,40,17,1,1
599,236,3,4.5,1,37,1,0,0
6,0,3,0.0,1,40,4,1,1
2036,243,3,4.5,5,38,1,2,1
2817,475,3,4.5,5,38,13,0,1
598,115,3,4.5,5,39,10,1,1
5526,816,3,4.5,5,37,14,2,0
9303,101,2,2.5,2,37,55,1,0
27738,14077,3,4.5,5,39,1,2,0
12376,162,3,4.5,5,40,10,1,1
511,9,3,4.0,5,40,6,0,1
217,7,3,2.5,5,38,2,0,1
1922,51,3,4.0,1,38,58,2,1
1582,61,3,4.5,2,43,18,1,1
0,0,1,0.0,1,37,2,1,0
4640,1192,3,4.5,1,38,1,0,0
110062,613,3,4.5,5,38,9,1,0
4283,106,3,4.5,1,37,14,1,0
27122,0,3,0.0,5,38,1,2,0
145,57,3,4.5,5,37,14,0,0
7573,142,3,4.5,1,40,8,0,0
9109,8553,3,4.0,5,38,7,2,0
78,2,3,5.0,1,24,1,0,0
501,12,3,4.0,1,37,1,1,1
778,44,2,2.5,1,37,2,0,0
8516,28,3,4.0,5,38,6,1,0
7078,102,3,3.5,5,37,1,2,1
725,461,3,4.5,5,38,1,1,1
20200,94,3,4.0,1,37,1,0,1
1718,22,3,4.0,1,24,12,0,1
529,8,3,4.5,5,37,1,0,1
58,0,2,0.0,1,37,2,1,0
205,4,2,2.0,5,43,1,1,0
220,60,3,4.5,1,40,9,0,0
1238,29,3,4.0,1,40,18,0,1
816,157,3,4.5,5,40,1,1,0
314,34,2,4.0,1,40,1,2,0
202,202,3,4.0,2,38,2,2,0
18,0,3,0.0,1,37,8,0,0
172,6,3,4.5,1,37,1,0,1
60488,538,3,5.0,5,38,7,0,0
9021,37,3,4.5,1,37,9,1,1
1072,514,3,4.0,5,40,1,0,1
1477,57,3,3.5,1,37,11,0,1
1625,113,2,3.0,1,37,1,0,0
10118,231,2,3.5,1,37,32,0,0
50593,3,3,5.0,5,37,9,1,0
47963,164,3,4.0,5,40,11,2,0
23895,1660,3,4.5,5,38,13,2,0
684,87,3,4.0,5,40,11,2,1
3546,62,2,3.0,1,24,1,1,0
173,0,3,0.0,1,38,11,1,1
21858,389,3,4.5,1,24,1,0,0
1636,125,3,4.5,1,37,22,1,0
28654,21,3,4.5,1,37,15,1,0
118,0,3,0.0,2,37,1,0,0
1525,13,3,4.5,1,37,10,0,1
205,142,2,3.5,5,40,1,0,1
65831,30,3,4.5,5,40,14,1,0
2347,91,3,4.5,5,38,6,0,1
91,79,3,4.5,1,43,1,0,1
3858,63,3,3.5,5,37,46,1,0
209,21,3,4.0,5,39,1,0,1
99206,1876,3,4.5,5,40,1,1,0
11768,423,3,4.5,1,37,9,0,1
11250,105,3,4.5,5,38,12,1,0
1609,5,2,5.0,1,37,11,1,0
364,37,3,4.5,1,38,15,0,1
370370,2650,3,4.5,5,37,1,0,0
1452,207,3,4.0,1,38,14,0,0
296,2,3,4.0,5,38,10,0,1
602,106,3,4.5,5,25,1,1,1
29,0,3,0.0,1,24,1,1,3
63,0,3,0.0,1,37,3,0,1
15855,270,3,5.0,5,38,1,2,1
1005,49,3,4.5,5,38,7,2,0
1259,415,3,4.5,5,38,17,0,1
41214,88,3,4.5,5,40,1,1,0
1245,693,3,5.0,1,38,1,1,1
91,61,3,4.5,5,43,2,0,1
2963,6,3,4.0,5,40,1,1,0
1929,17,3,5.0,5,37,1,1,0
12755,122,3,5.0,1,37,16,1,0
25152,153,3,5.0,5,38,17,1,0
55783,521,3,4.5,5,38,5,1,0
1019,620,2,4.0,1,43,1,0,0
1862,9,2,4.5,5,40,1,0,0
4336,8,3,4.5,5,37,11,2,1
3687,2763,3,4.5,1,37,1,0,0
148,20,3,4.0,5,38,1,1,1
391401,82,3,4.5,5,38,1,1,0
31,1,3,5.0,1,37,1,0,0
274,0,1,0.0,1,38,8,1,0
20251,53,3,5.0,1,37,18,1,0
13898,336,2,4.0,1,37,1,0,0
15617,11,3,4.5,5,38,20,1,0
23775,132,3,4.5,1,37,1,0,0
6013,125,3,3.5,5,40,1,1,0
257,104,3,4.5,1,38,8,1,1
88,18,2,3.5,1,37,1,2,2
107797,5073,3,4.5,5,38,14,1,0
154,0,2,0.0,5,36,1,2,0
2535,287,3,4.5,5,24,1,0,1
2227,160,3,4.5,1,11,1,0,0
5,0,2,0.0,1,37,4,0,0
5424,571,3,4.5,2,37,1,0,0
83,2,2,5.0,1,37,21,0,0
4361,150,3,4.0,5,37,1,1,0
151,5,3,4.0,5,40,1,2,0
5405,95,3,4.5,1,37,6,0,1
536,71,3,4.0,1,40,18,2,1
16968,4969,3,4.5,5,40,12,1,0
72989,327,3,3.5,5,37,5,1,0
6676,122,3,4.0,1,37,7,1,0
1072,37,3,4.0,5,43,1,0,1
2998,592,3,4.5,5,38,12,2,2
1037,42,2,3.5,1,37,13,0,0
0,0,1,0.0,1,37,1,0,0
25947,3,3,3.5,1,37,1,1,0
2816,15,3,4.5,5,37,9,1,1
0,0,1,0.0,1,40,1,0,0
1889,804,3,4.5,5,43,1,2,1
199,26,3,4.5,5,38,1,2,1
3282,3,3,4.5,5,37,26,0,1
12099,1922,3,5.0,5,43,16,0,1
62,1,3,4.0,1,37,2,0,0
0,0,1,0.0,5,38,1,1,1
3403,2,3,3.0,5,40,1,2,0
155,151,3,4.5,5,39,1,0,1
37304,198,3,4.5,5,37,11,1,0
12617,99,3,4.5,1,37,5,1,0
5,0,3,0.0,1,38,2,1,0
77370,2,3,4.5,5,37,26,1,1
968,4,3,5.0,1,38,5,1,0
6,5,2,3.5,1,43,21,1,1
11341,582,3,4.5,5,37,19,0,0
6677,78,3,4.5,1,37,2,0,0
66,3,3,4.5,1,37,4,0,0
12,4,2,4.0,2,38,5,0,1
3124,319,3,4.0,5,38,10,2,1
334,0,3,0.0,2,37,1,0,0
0,0,1,0.0,5,37,2,0,0
1420,173,3,4.5,5,40,1,0,1
514,3,2,4.5,1,37,14,0,0
43,0,2,0.0,1,37,1,0,0
52831,89,3,4.5,5,38,16,1,0
19340,289,3,4.0,5,40,1,2,0
681,560,3,4.5,5,43,2,1,1
24909,510,3,4.5,5,38,1,2,1
394,2,3,5.0,1,37,1,2,1
257,23,2,3.5,1,37,1,0,1
54,16,2,4.5,2,37,1,0,1
5150,236,3,4.5,1,37,13,0,1
895,25,3,3.0,2,40,18,1,1
6917,454,3,4.0,5,40,1,0,0
427,73,3,4.0,5,39,2,1,1
690,16,3,4.5,1,38,1,1,1
17213,495,3,4.5,5,37,15,2,0
14198,722,2,4.0,2,37,2,1,0
8673,227,3,4.5,5,40,10,2,1
1654,47,1,4.5,2,37,1,0,0
6,0,2,0.0,1,37,2,0,0
21,0,2,0.0,1,24,1,0,1
20,1,3,4.0,2,37,4,1,0
0,0,1,0.0,1,37,2,0,0
3542,92,3,4.5,5,37,10,2,1
72,1,2,1.0,1,40,1,1,1
507,90,3,4.0,5,40,15,2,1
4327,1094,3,4.5,5,38,1,1,0
72187,909,3,4.5,2,37,18,1,0
61,18,3,3.5,5,40,10,0,1
29540,2749,3,5.0,5,38,1,0,1
52,12,3,4.5,1,37,1,0,1
1784,884,3,4.0,5,38,1,2,1
225,17,3,5.0,1,37,4,0,0
787,82,1,1.5,2,37,1,1,0
3615,1267,3,4.5,5,43,6,1,0
10618,267,3,4.5,1,37,19,1,0
3699,827,3,4.5,5,43,11,2,1
0,0,1,0.0,2,37,1,0,0
196,68,2,3.5,1,37,1,0,1
439,382,3,4.5,5,43,1,1,1
536,12,3,4.5,1,40,19,1,1
691,24,3,4.5,1,40,18,2,1
768,1,3,1.0,1,37,3,0,0
149,1,3,1.0,1,37,12,0,1
2,2,3,5.0,1,37,2,0,1
20144,64,3,4.5,5,37,1,1,1
15248,111,3,3.5,1,37,9,1,1
9,1,3,5.0,1,37,18,0,1
2170,87,3,4.5,5,36,5,2,2
160,1,3,5.0,5,38,4,1,1
311,63,3,5.0,1,40,1,0,1
169,149,2,3.5,1,26,1,2,1
1195,92,2,4.0,2,37,39,0,0
6,0,3,0.0,1,37,29,1,0
2892,59,3,4.5,5,37,1,1,0
1689,1,3,5.0,2,37,18,1,1
16925,454,3,4.5,2,37,13,0,0
6424,533,3,4.5,1,37,13,0,1
28497,4672,3,4.5,1,38,20,0,1
35702,3768,3,4.5,1,38,16,1,0
4162,208,3,4.5,1,38,12,1,0
2167,69,3,4.0,1,38,12,1,1
425,126,3,4.0,1,38,12,0,1
6645,629,3,4.5,1,24,14,0,1
47803,6883,3,4.5,1,24,14,0,0
4959,768,3,4.0,1,37,12,1,0
1635,120,3,4.0,1,37,12,0,1
6288,268,3,4.5,1,24,12,0,2
28032,3123,3,4.5,1,37,12,0,1
45696,2673,3,4.5,1,37,12,1,0
50,50,2,3.0,1,40,1,0,1
0,0,1,0.0,1,37,1,0,0
128,9,3,5.0,1,37,12,0,1
6,1,3,5.0,1,38,1,2,1
51,11,1,2.0,1,38,1,0,1
187,6,3,5.0,5,38,11,2,1
121,17,3,4.5,1,37,2,0,1
834,65,3,3.5,5,40,1,1,1
42,18,3,5.0,1,24,30,0,1
481,264,3,4.5,5,43,16,0,1
11785,4,3,4.0,5,38,30,1,0
11933,755,3,5.0,5,37,1,1,0
0,0,1,0.0,5,43,2,2,2
0,0,1,0.0,5,43,1,2,1
423,36,2,3.0,5,37,31,1,1
93,2,3,5.0,1,38,13,1,0
32533,188,3,4.0,5,37,7,2,1
1827,141,3,4.5,1,37,8,0,1
258,219,3,4.5,1,24,17,1,1
276,12,3,4.5,5,40,16,0,1
22,1,2,4.0,5,40,4,2,1
69,0,2,0.0,5,37,2,2,1
439,2,3,4.5,1,38,8,0,0
15900,78,2,3.5,2,37,1,0,0
9496,208,2,4.0,2,37,1,0,0
84680,68,3,4.5,5,37,11,2,0
63291,1991,3,4.5,5,37,12,1,0
155,38,3,4.5,5,38,1,2,1
197,3,3,5.0,1,38,2,0,1
195,70,3,4.0,1,43,1,0,1
4293,44,3,5.0,1,37,16,1,0
4350,994,3,4.5,2,35,1,0,0
201,8,3,4.5,1,38,2,0,0
10358,293,3,4.0,5,38,1,1,0
0,0,1,0.0,5,38,1,1,1
10,0,1,0.0,1,37,1,0,1
60271,114,3,4.0,5,38,1,1,0
1551,797,3,4.5,5,38,1,0,0
32,5,3,5.0,5,38,1,0,1
139,28,2,3.5,5,40,1,1,1
21,21,2,2.5,1,38,1,0,1
400,316,3,4.5,5,38,1,2,1
244,129,2,4.5,1,37,1,0,1
1,1,3,5.0,5,43,1,0,1
66,8,3,3.5,1,37,5,0,0
59,39,3,4.0,5,40,3,0,1
493,76,3,2.0,1,40,1,0,0
13842,157,3,4.0,5,37,9,2,0
541,20,3,4.5,1,37,3,0,1
0,0,1,0.0,5,40,28,1,0
6136,342,3,5.0,5,40,13,2,1
20980,616,3,4.5,5,38,5,1,0
2394,1821,3,4.5,5,38,6,2,1
6077,157,3,5.0,1,37,8,1,0
4756,1191,3,4.5,1,40,1,0,1
245,35,3,4.0,1,38,8,0,1
0,0,1,0.0,1,37,5,0,1
4162,207,3,4.5,5,40,1,1,0
92,4,3,4.5,1,37,18,0,0
7004,85,3,4.5,1,37,11,1,1
178,114,2,3.0,5,40,1,2,1
18494,1983,3,3.5,5,40,1,0,1
8843,4622,3,4.5,5,38,16,2,1
2,2,1,1.0,5,43,1,0,1
217,94,3,4.0,1,38,30,0,1
64,2,3,4.5,1,37,11,0,1
407,39,3,4.5,1,37,30,1,0
1016,3,3,4.5,5,38,1,1,1
4459,1703,2,4.0,5,40,1,2,1
503,37,3,4.5,5,43,1,2,1
0,0,1,0.0,1,24,1,0,0
4861,138,3,5.0,1,37,31,1,0
0,0,1,0.0,1,36,1,0,0
19355,317,3,4.5,5,38,1,0,0
54282,1440,3,4.5,1,37,16,0,0
1849,87,3,4.0,1,37,8,0,0
987,35,3,4.0,5,38,1,0,1
0,0,1,0.0,1,38,3,0,0
849,113,3,4.5,5,38,1,1,1
12,0,3,0.0,1,38,1,0,0
1218,93,3,3.5,5,37,1,2,1
0,0,1,0.0,1,37,1,0,0
1193,19,3,5.0,1,37,14,0,0
13097,468,3,4.5,5,38,1,2,0
1297,92,3,5.0,1,37,5,2,2
2917,2550,3,4.5,5,37,1,2,1
149138,913,3,4.5,5,37,10,2,0
13245,1095,2,4.0,5,40,6,2,1
40,2,3,2.5,5,40,3,1,0
58640,2023,3,5.0,5,38,1,0,0
0,0,1,0.0,1,37,1,0,1
1534,16,3,5.0,1,37,26,0,0
22,0,3,0.0,1,37,3,0,1
0,0,1,0.0,1,38,1,0,0
14,0,3,0.0,5,37,1,0,0
1,1,3,5.0,1,38,2,0,0
22877,993,3,4.5,5,38,8,1,0
24999,573,3,4.5,5,37,1,1,0
14,0,2,0.0,1,37,2,0,1
834,140,3,5.0,1,38,15,1,1
8899,146,3,4.5,5,38,3,0,0
746,39,3,4.5,5,37,1,2,1
703,31,3,4.5,5,37,14,1,1
7,0,2,0.0,1,37,1,0,1
39,8,3,4.5,5,37,1,2,1
3821,3477,3,4.5,1,40,1,1,1
5,0,1,0.0,1,38,2,0,0
0,0,1,0.0,1,40,2,0,1
13,0,1,0.0,1,40,2,1,0
813,7,2,3.5,1,37,1,0,1
529,51,3,5.0,1,38,8,2,0
0,0,1,0.0,1,40,2,0,1
0,0,1,0.0,1,40,2,0,0
4903,47,3,4.5,1,37,1,0,0
21407,1146,2,4.0,5,37,14,1,0
449,0,3,0.0,5,40,1,1,1
745,98,3,4.5,1,37,1,0,1
33921,2404,3,4.5,1,37,18,1,0
1895,32,3,4.0,5,40,7,1,1
26,8,3,3.5,1,38,1,0,1
8,0,3,0.0,1,38,2,0,1
0,0,1,0.0,1,37,2,0,1
142,0,3,0.0,5,37,1,1,1
101,0,3,0.0,1,38,1,1,0
147,147,3,5.0,5,43,1,0,1
2005,2,3,1.0,1,24,12,1,0
160668,613,3,4.0,5,37,6,1,0
4344,283,3,4.5,1,38,12,0,2
12062,537,3,4.5,1,38,12,0,0
18,6,3,2.5,1,24,10,0,1
0,0,1,0.0,1,37,2,0,0
84,74,2,3.0,2,38,1,0,1
1576,235,3,4.5,5,38,1,0,0
30704,67,3,4.5,5,38,1,1,0
771,1,3,1.0,1,24,1,1,0
97122,380,3,4.5,5,38,17,2,0
20322,29,3,4.5,1,37,14,1,0
520,51,2,4.0,5,40,12,0,0
25,2,3,5.0,5,38,6,0,1
365,25,3,4.0,1,40,18,2,1
1721,32,3,5.0,5,37,1,1,1
470,0,1,0.0,1,38,2,0,0
0,0,1,0.0,5,43,1,2,1
99,13,3,3.5,1,40,1,0,1
444,194,3,4.0,5,40,1,0,1
572,222,3,4.5,5,40,1,1,1
62,0,2,0.0,1,37,1,2,1
262,39,3,4.5,5,43,13,1,1
200,4,3,4.0,5,38,10,2,1
9699,2440,3,4.0,5,43,8,1,0
4820,43,3,3.5,5,37,1,2,1
81311,709,3,4.5,5,38,1,1,0
1718,1650,3,4.5,1,40,1,0,1
8,4,3,4.5,5,38,1,0,0
1376,52,3,4.0,1,37,15,1,1
228,11,3,4.5,5,40,12,0,0
5492,145,3,5.0,5,40,1,1,0
43,33,3,4.5,1,38,3,0,1
491,122,1,1.5,1,24,2,0,0
117,48,3,4.0,5,38,1,0,0
615,117,3,4.5,1,37,12,0,1
428,37,1,2.5,1,40,1,0,1
0,0,1,0.0,1,37,1,0,0
285,88,3,3.5,1,38,2,0,0
112,8,3,4.5,1,37,1,0,1
15,0,3,0.0,5,43,2,1,1
324,16,3,5.0,1,37,7,0,1
428,88,3,4.5,5,40,2,0,1
1252,6,3,3.0,1,38,9,0,1
80,3,3,3.5,1,37,1,0,0
1851,11,3,4.5,1,37,2,1,0
3933,82,2,2.5,5,40,1,1,0
6981,628,3,4.0,5,37,1,0,1
2767,539,3,5.0,5,40,1,2,1
409,9,3,3.0,1,38,1,0,1
885,28,3,4.0,5,37,1,0,1
1373,116,3,4.5,1,37,12,0,1
107,97,2,3.0,1,38,1,0,1
3,3,1,1.0,1,43,10,0,1
44,44,1,1.0,1,38,1,0,1
43216,264,3,4.5,5,40,9,0,0
5300,198,3,4.0,2,37,1,0,0
17925,13,2,2.5,5,40,6,1,0
75,22,2,4.5,1,40,1,0,1
59158,437,3,4.5,5,38,10,1,0
0,0,1,0.0,1,38,1,2,1
1533,15,3,4.0,1,37,7,1,0
2566,777,3,4.5,1,38,5,0,1
0,0,1,0.0,5,38,1,1,1
119,0,3,0.0,1,37,1,0,0
87,6,3,3.5,5,40,25,0,1
6776,346,3,4.5,5,37,11,0,1
900,15,3,5.0,1,24,6,0,1
2535,181,2,3.5,5,38,14,0,0
14995,3840,3,4.5,5,38,31,0,0
3832,21,3,5.0,5,24,1,1,1
1467,70,3,3.5,5,43,1,0,0
416,4,2,3.0,5,38,11,0,0
230,29,3,4.5,1,37,21,0,1
3515,87,3,4.5,5,38,9,2,1
669,222,3,4.5,5,38,1,2,1
3936,38,3,4.5,1,37,23,1,0
2939,513,3,4.5,5,38,1,0,0
2815,115,2,4.5,1,37,19,0,0
105429,0,3,0.0,1,37,21,1,0
403,5,3,3.5,1,38,1,0,1
12854,1703,3,4.5,5,38,33,2,0
20649,49,3,3.0,1,37,1,1,0
102,14,3,4.5,1,40,1,1,1
12578,146,3,5.0,1,37,3,1,0
4064,338,3,5.0,5,37,1,1,1
1036,150,3,4.0,5,38,1,0,1
104060,269,3,4.0,5,38,19,1,0
427,0,3,0.0,1,37,23,1,0
10849,273,3,4.0,5,38,10,1,0
2890,862,3,4.5,5,40,31,0,0
27556,35,3,5.0,5,37,31,1,0
1424,8,3,4.5,1,37,1,0,0
1233,366,3,4.5,5,39,2,0,0
2133,32,3,3.5,2,37,1,0,0
409,132,3,5.0,5,40,1,1,1
835,17,3,4.5,5,38,4,0,1
157882,4710,3,4.5,5,40,7,0,0
13559,155,2,4.0,5,24,1,2,0
967,507,2,3.5,2,37,1,0,0
5285,259,3,4.5,1,37,2,0,1
0,0,1,0.0,1,37,1,1,0
113,9,2,4.5,1,37,7,0,0
229,34,3,5.0,5,37,1,2,1
64259,138,3,4.5,1,37,69,1,0
24602,39,3,4.5,1,37,69,1,0
193,29,2,4.0,1,40,1,1,1
123268,64,3,4.5,1,37,7,1,0
16805,1136,3,4.5,5,38,10,1,0
414,36,3,3.5,5,38,1,1,0
0,0,1,0.0,1,37,1,0,0
1190,0,3,0.0,1,37,3,1,0
16,0,3,0.0,1,38,3,1,0
85395,2856,3,4.5,5,37,12,1,0
253448,315,3,4.5,5,37,11,1,0
172686,2026,3,4.0,5,38,13,0,0
30967,845,3,4.0,5,37,1,0,0
38,9,2,1.5,2,37,1,0,1
465,3,3,5.0,5,37,1,0,1
73,71,3,4.0,5,43,1,0,1
1226,1022,3,5.0,5,38,1,1,1
1372,378,3,5.0,1,37,2,0,1
71,0,3,0.0,1,37,14,1,3
1025,313,3,4.5,5,43,1,0,1
133394,101,3,4.5,5,40,6,1,0
12,4,1,1.0,1,40,1,0,0
360,27,2,3.5,5,37,1,0,1
6956,380,3,4.5,5,37,1,0,0
9818,177,3,4.5,5,38,15,1,1
8227,178,3,4.5,5,24,1,1,0
6865,171,3,4.5,5,40,1,0,0
5126,35,3,4.0,1,37,14,1,0
4302,35,3,4.5,1,37,1,1,0
25806,43,3,4.0,5,39,16,1,0
37,1,3,5.0,1,37,2,0,0
137122,336,3,4.0,5,38,15,0,0
31,9,2,3.0,5,40,1,1,1
959,99,3,4.5,5,37,16,2,1
11528,1153,3,3.5,5,38,6,2,0
912,298,3,4.5,1,37,1,0,0
17,17,2,2.5,2,40,1,0,0
988,530,3,4.5,5,40,0,1,1
0,0,1,0.0,1,37,3,0,0
937,9,2,4.0,1,37,9,0,1
230289,411,3,4.5,5,37,1,1,0
2061,108,3,4.5,5,43,1,0,1
1,1,1,2.0,5,43,16,1,1
313,80,2,3.0,1,38,12,1,1
0,0,1,0.0,1,40,2,1,1
0,0,1,0.0,5,40,2,0,0
41729,677,3,2.5,5,38,18,2,0
131,3,3,3.0,5,37,1,1,1
18316,756,3,4.5,1,40,3,1,0
22,1,3,5.0,5,40,2,0,0
16,9,2,2.5,5,43,8,1,1
1701,120,3,5.0,5,37,12,2,1
397730,467,3,4.5,5,38,1,1,0
235,0,3,0.0,1,37,5,0,0
13805,20,3,4.0,5,37,9,1,0
0,0,1,0.0,1,37,2,0,1
2134,7,2,1.5,1,37,1,0,0
4126,10,3,4.5,1,37,25,1,0
0,0,1,0.0,5,43,1,2,2
14188,264,3,5.0,1,37,16,1,0
266,1,2,1.0,2,37,1,1,0
307,30,3,4.5,5,38,12,0,0
6,0,2,0.0,1,38,1,1,0
6,0,2,0.0,1,37,1,0,1
5416,2804,3,4.0,5,38,6,2,1
5185,2,3,5.0,5,38,12,2,0
1869,57,3,5.0,1,37,7,0,1
8730,1108,3,5.0,1,37,4,1,0
287,3,3,3.5,1,37,11,0,2
7795,25,3,4.5,5,38,1,1,0
1645,109,3,4.0,1,37,1,0,0
15336,332,3,4.5,5,43,9,1,0
7,0,2,0.0,1,37,2,0,0
65155,71,3,3.5,5,37,5,0,0
37584,8,3,4.5,5,37,1,1,0
37972,783,3,4.0,1,37,22,1,0
64,1,3,5.0,5,38,1,0,1
34819,167,3,4.0,5,38,1,2,1
1404,549,3,4.5,5,38,12,1,0
12,3,3,5.0,5,38,1,1,1
504,0,2,0.0,5,37,1,0,0
262,153,3,4.5,5,40,1,0,1
106434,535,3,4.5,5,37,10,2,0
468,50,3,4.0,5,43,1,1,1
0,0,1,0.0,1,25,1,0,0
127,48,3,5.0,5,38,10,2,1
72,72,3,4.0,1,40,10,0,0
1644,469,3,4.5,5,35,1,2,1
38,0,2,0.0,2,38,2,0,0
4280,59,3,3.0,1,37,3,0,0
352,13,3,4.5,5,40,10,1,1
343,10,3,4.0,1,38,1,0,1
330,31,3,4.0,5,38,7,2,1
474,107,3,4.5,5,40,1,0,1
3174,884,3,4.0,1,40,1,2,1
35587,118,3,4.5,5,40,1,0,0
219,1,3,4.0,1,37,1,0,0
2531,83,3,4.5,5,37,12,2,0
0,0,1,0.0,5,38,1,1,1
0,0,1,0.0,1,38,1,0,1
1528,144,3,3.5,1,37,1,0,0
1,1,3,4.0,1,38,2,0,1
0,0,1,0.0,1,38,2,0,0
0,0,1,0.0,1,24,1,0,1
2040,137,3,3.5,5,37,1,2,1
58092,436,3,5.0,1,37,31,1,0
7,1,3,4.0,1,37,2,0,1
59,5,3,3.5,1,40,1,0,1
220,11,2,4.5,1,37,14,1,1
118,20,3,4.5,1,40,21,2,1
679,17,2,3.5,5,37,1,1,0
3755,2,3,5.0,2,37,1,1,0
8234,4,2,3.5,1,37,1,0,0
17,0,3,0.0,1,37,2,0,0
422,3,3,4.5,1,37,5,0,0
2111,0,3,0.0,1,37,2,1,0
200,2,3,3.0,5,24,12,1,0
121,0,3,0.0,5,24,12,1,0
5506,26,3,4.0,2,37,1,0,0
132,3,3,5.0,5,24,12,2,0
7935,310,3,4.5,5,43,8,1,0
12663,102,3,4.5,1,37,7,0,0
208,22,2,4.0,5,40,1,0,1
1494,9,3,3.0,1,15,12,1,0
77,17,2,4.0,5,43,16,0,1
40,0,3,0.0,1,37,2,0,0
9920,44,3,4.5,1,37,69,1,0
5956,5956,3,4.5,5,43,1,0,1
0,0,1,0.0,1,37,2,0,1
176,29,1,2.5,2,40,2,0,0
14,1,1,1.0,1,37,1,0,0
109104,3636,3,4.5,5,37,10,2,0
139486,137,3,4.5,5,38,1,1,0
21414,540,3,5.0,5,37,12,1,0
